feature_id	SRR33083344
transcript:TraesCS1A02G018400.1	199.028
transcript:TraesCS1A02G018500.1	2435.656
transcript:TraesCS1A02G018600.1	858.297
transcript:TraesCS1A02G018600.2	0
transcript:TraesCS1A02G018700.1	8
transcript:TraesCS1A02G018800.1	7.55
transcript:TraesCS1A02G018800.2	33.45
transcript:TraesCS1A02G018900.1	232.617
transcript:TraesCS1A02G019000.1	3099.06
transcript:TraesCS1A02G019100.1	0
transcript:TraesCS1A02G019200.1	230.786
transcript:TraesCS1A02G019300.1	0
transcript:TraesCS1A02G019400.1	0
transcript:TraesCS1A02G019500.1	0
transcript:TraesCS1A02G019600.1	0
transcript:TraesCS1A02G019700.1	0
transcript:TraesCS1A02G019800.1	0
transcript:TraesCS1A02G019900.1	0
transcript:TraesCS1A02G020000.1	0
transcript:TraesCS1A02G020100.2	0
transcript:TraesCS1A02G020100.1	0
transcript:TraesCS1A02G020153.1	0
transcript:TraesCS1A02G020200.1	0
transcript:TraesCS1A02G020300.1	100.995
transcript:TraesCS1A02G020400.1	61
transcript:TraesCS1A02G020500.1	2048.236
transcript:TraesCS1A02G020500.2	0
transcript:TraesCS1A02G020600.1	156
transcript:TraesCS1A02G020700.1	13.839
transcript:TraesCS1A02G020800.1	0
transcript:TraesCS1A02G020900.1	26
transcript:TraesCS1A02G021000.1	2
transcript:TraesCS1A02G021100.1	837.991
transcript:TraesCS1A02G021200.1	24
transcript:TraesCS1A02G021300.1	0
transcript:TraesCS1A02G021400.1	2
transcript:TraesCS1A02G021500.1	0
transcript:TraesCS1A02G021600.1	0
transcript:TraesCS1A02G021700.1	55.372
transcript:TraesCS1A02G021800.1	11.896
transcript:TraesCS1A02G021900.1	0
transcript:TraesCS1A02G022000.1	0
transcript:TraesCS1A02G022100.1	0
transcript:TraesCS1A02G022200.1	0
transcript:TraesCS1A02G022300.1	0
transcript:TraesCS1A02G022400.1	0
transcript:TraesCS1A02G022500.1	0
transcript:TraesCS1A02G022600.1	0
transcript:TraesCS1A02G022700.1	0
transcript:TraesCS1A02G022800.1	0
transcript:TraesCS1A02G022900.1	0
transcript:TraesCS1A02G023000.1	0
transcript:TraesCS1A02G023100.1	0
transcript:TraesCS1A02G023205.1	0
transcript:TraesCS1A02G023200.1	0
transcript:TraesCS1A02G023300.1	0
transcript:TraesCS1A02G023400.1	9.974
transcript:TraesCS1A02G023400.2	98.539
transcript:ENSRNA050009800-T1	0
transcript:TraesCS1A02G023500.1	0
transcript:TraesCS1A02G023600.1	0
transcript:TraesCS1A02G023700.1	86
transcript:TraesCS1A02G023800.1	413.617
transcript:TraesCS1A02G023800.2	0
transcript:ENSRNA050009802-T1	0
transcript:TraesCS1A02G023900.1	0
transcript:TraesCS1A02G024000.1	0
