feature_id	SRR33083344
TraesCS1A02G068900	324
TraesCS1A02G069000	112
TraesCS1A02G069100	1144.399
TraesCS1A02G069200	989
TraesCS1A02G069300	1761.646
ENSRNA050009939	81
TraesCS1A02G069400	1162.161
TraesCS1A02G069500	966.867
TraesCS1A02G069600	1307.926
TraesCS1A02G069700	1194.806
TraesCS1A02G069800	1538.839
TraesCS1A02G069900	1189.475
TraesCS1A02G070000	1369.492
TraesCS1A02G070100	5548.612
TraesCS1A02G070200	1162
TraesCS1A02G070300	1202.15
TraesCS1A02G070400	1156.21124956048
TraesCS1A02G070500	1145.209
TraesCS1A02G070600	1929.204
TraesCS1A02G070700	1238
TraesCS1A02G070800	924.581
TraesCS1A02G070900	1824.2
TraesCS1A02G071000	834
TraesCS1A02G071100	5949.401
TraesCS1A02G071200	996
TraesCS1A02G071300	5153.391
TraesCS1A02G071400	1786.91539144679
TraesCS1A02G071500	351.484
TraesCS1A02G071600	20
TraesCS1A02G071657	2282.584
TraesCS1A02G071700	2978.373
TraesCS1A02G071800	2486.788
TraesCS1A02G072000	2251.705
TraesCS1A02G072100	2124.336
TraesCS1A02G072200	1142.025
TraesCS1A02G072300	1503
TraesCS1A02G072400	1030
TraesCS1A02G072500	51
TraesCS1A02G072600	1130.025
TraesCS1A02G072700	1070
TraesCS1A02G072800	1372
TraesCS1A02G072900	858
TraesCS1A02G072982	270
TraesCS1A02G072986	384
