feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
GLYMA_14G201500	1741.872	1479.929	1195.745	1255.61	1462.483	1590.636	611.651	652.991	746.918	828.096	1027.277	748.989	828.518	852.554
GLYMA_14G201600	0	0	0	0	0	0	6	1.985	2	6	10	6	4	2
GLYMA_14G201700	0	0	0	1	0	0	1570.537	1856.767	3313.634	3014.437	1892.791	2264.885	3492.369	3285.682
GLYMA_14G201800	220.561	213.003	86	423.314	316.471	530.615	418.831	448.422	477.51	351.512	654.963	707.709	696.497	613.411
GLYMA_14G201900	320.996	374.819	469.003	647.009	304	418.84	940	1121	1195	1075.615	934	1216	1436.863	1417
GLYMA_14G202000	69.977	49.005	58	49	67	85	26	32	56	61	32	31	55	52
GLYMA_14G202100	354.18	709.007	400.45	451.028	262.575	320.653	30.002	45.202	76.364	63.995	50.754	36.466	90.771	98.187
GLYMA_14G202200	18	32	27.136	24	21.001	25	5	10	6	6	6	7	19	15
GLYMA_14G202300	0	3	0	0	0	2	85.999	126	148	132.998	96.001	93	168.392	136.575
GLYMA_14G202400	229.853	282.979	301.021	210.296	182	263	268.555	351	372.1	336	371	383	438	361
GLYMA_14G202500	21	18	19	30	30	22	7	7	7	11	10	6	10	21
GLYMA_14G202600	0	0	0	0	0	0	0	2	1	0	2	3	0	1
GLYMA_14G202700	0	0	0	0	1	0	1	0	0	0	0	1	0	1
GLYMA_14G202800	0	0	0	0	0	0	4	6	2	3	6	3	2	4
GLYMA_14G202900	0	0	0	0	0	0	0	1	0	0	0	0	1	0
GLYMA_14G203000	1477.731	744.182	811.058	537.037	1247.722	1258.582	863.159	1171.92	488.524	511	896.038	929.728	454.006	569
GLYMA_14G203100	7	14.001	33.001	7	0	0	1	1	1	3	1	0	1	0
GLYMA_14G203200	0	0	0	0	0	0	0	0	0	1	0	0	1	0
GLYMA_14G203300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA049760650	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G203400	0	0	0	1	0	0	19	32.322	33	25	21.605	29.629	45.004	37
GLYMA_14G203500	1	0	3	5	2	2	12	11	12	18	9.001	19	11.339	17
GLYMA_14G203600	7	40.934	40	31	9	17	38	50	49	51	37	49	67	56
GLYMA_14G203700	399.686	451.207	280.668	355.137	306.992	476.79	581.63	576.448	976.178	1578.566	758.689	454.493	839.538	945.99
ENSRNA049760648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G203800	559.529	417.944	341.638	370.001	481.429	513.591	812.634	788.566	783.628	978.761	973.965	862.701	900.638	926.646
GLYMA_14G203900	0	34	198	67	0	1	6	12	5	3.001	1	7.998	13	15
GLYMA_14G204000	0	0	0	0	0	0	0	0	0	1	0	1	0	0
GLYMA_14G204100	59	128.013	195	88.035	21.018	64.293	68.996	94	118.358	118	104.06	118.995	151.033	134.002
GLYMA_14G204200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G204300	0	1	1	0	0	1	0	0	0	1	0	1	0	0
GLYMA_14G204400	0.999	0.999	0.999	0	2.001	6	1	2	0	0.999	2.001	0	1	0
GLYMA_14G204500	22.024	22.877	35.816	25.002	20.107	15.997	28.768	34.557	27.865	18	35.618	68.519	37.099	47.806
GLYMA_14G204600	6	10	18	3	12	13	4	1	3	0	2	10	1	0
GLYMA_14G204700	851.519	772.578	913.326	427.015	806.679	851.519	630.661	751.474	572.911	536.647	889.651	876.519	723.979	693.644
GLYMA_14G204800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G204900	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GLYMA_14G205000	19.008	24.124	7.186	12.998	11	8.003	5.101	8.909	2.143	2.004	8.11	15.866	8	10.206
GLYMA_14G205100	175.502	55.331	73.178	45.246	144.795	117.129	196.897	180.224	60.151	77.741	282.479	244.312	66.128	95.001
GLYMA_14G205200	326.531	458	476.851	249.067	308.056	340.044	2476.307	3048.952	2976	3232.197	2961.306	3148	4309.441	3559.676
GLYMA_14G205300	56.419	51.337	44.271	20.002	42.81	31.199	25.268	27.424	13.239	18.363	39.606	37.873	30.759	25.13
GLYMA_14G205400	0	0	1	0	0	0	1	0	0	0	0	1	1	0
GLYMA_14G205500	666.999	613.771	490.017	677.471	621.261	757.161	883.262	885.775	968.723	948.45	995.303	994.842	1016.856	1006.68
GLYMA_14G205600	219.01	201.007	72	350.137	304	409.252	935	849.999	916	745.999	995.106	912	1022	881
GLYMA_14G205700	1921.117	1303.848	1140.197	1806.56	1826.417	2133.616	4372.314	4102.818	4270.063	5009.866	4156.828	3707.115	4313.89	4774.791
GLYMA_14G205800	3	10	0	1	2	1	0	0	0	0	0	0	0	0
GLYMA_14G205900	0	0	0	0	0	0	0	2	0	0	1	0	0	1
GLYMA_14G206000	32	94	242.989	168.035	30	42	202.998	254.67	373.459	295.582	206.31	329.103	365.586	429.759
GLYMA_14G206100	718.535	748.107	1732.437	1427.775	528.113	596	1732	1216.285	1081	1714.34	1457	1022	711	1022
GLYMA_14G206200	32	10	27	25.002	33	19.062	538.955	611.085	667.983	1023.003	578.974	447	615.044	683.916
GLYMA_14G206300	6	7	7	15	6	4	16.046	19.915	7.018	26.021	19.026	25	23.956	25.084
GLYMA_14G206400	0	0	1	0	1	1	0	0	0	0	0	0	0	0
GLYMA_14G206500	102	97	76.047	56	59.001	65	27	40.567	17	24	37.867	40	30	28
GLYMA_14G206600	7.001	1	0	1	1	9	28	70.999	64	125	84	51	261.007	125.001
GLYMA_14G206700	2603.157	1342.792	857.125	1052.529	2234.121	2950.435	1883.478	1794.949	2168.943	2312.216	1984.999	1994.997	2278.736	2437.044
GLYMA_14G206800	157.322	79	71	103	181.04	236.026	816.716	920.397	786.146	955.609	986.918	766.569	997.647	820.376
GLYMA_14G206900	8	4	2	1	0	1	3	7	3	4	6	5	2	2
GLYMA_14G207000	0	0	0	0	0	0	35.781	0	51.014	60.759	54.686	8.731	18.446	50.115
GLYMA_14G207100	87.044	45.187	46.611	24	58.414	85.025	22	32	26	26.486	41	41.937	6.832	27.27
GLYMA_14G207200	358.654	405.191	357.369	359.83	259	326.006	387.271	448.175	412.434	520.957	597.917	478.601	526.787	450.41
GLYMA_14G207300	469.29	276.57	208.013	226.141	310.328	353.015	307.557	311.212	411.149	483.435	481.202	382.615	486.442	469.653
GLYMA_14G207400	11	0	0	3	8	5	19	14	6	2	17	22	4	7
GLYMA_14G207500	214	616.159	467.544	492.904	185	194.15	30	36	18	26	35	33	28	27
GLYMA_14G207600	1073.606	607.802	747.13	1322.678	854.844	808.264	2900.85	2871.452	3244.19	4094.498	2966.616	2706.816	2938.044	3673.366
GLYMA_14G207700	345.001	307.29	217.136	551.114	287.001	334.616	381.35	355.108	256.281	286.19	440.633	424.865	274.467	355.985
GLYMA_14G207800	47	62.002	114.055	73	32	62	187	248	245	234	196	262	285.002	270
GLYMA_14G207900	0	0	11	7	0	1	33	51	71	63	29	66	64	68
GLYMA_14G208000	1	4	4.111	5	0	6	227.001	256.322	47	27	308.001	311.001	54	84
GLYMA_14G208100	319.477	316.003	254.516	353.354	291.054	323.359	366	395	511	519.999	443	432	536	523
GLYMA_14G208200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G208300	1356.108	203.024	120	191.005	1197.552	1295.783	72	53.854	101.023	89.06	104.043	88.12	107.021	85.099
GLYMA_14G208400	217.463	270.59	248	230.041	213.013	223	388.004	403	421	431.591	487	471	430	517.047
GLYMA_14G208500	218.006	415.745	574.163	268.008	260.995	252	639.741	810.084	619.183	748.719	922.529	895.743	879.336	861.628
ENSRNA049760640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G208600	445.186	782.107	898.261	929.629	546.488	558.407	2073	2200.757	2430	2432.468	2167.946	2727	2614.998	2621.999
GLYMA_14G208700	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GLYMA_14G208800	3	43	29	44	9.925	7	0	0	0	0	0	0	0	0
GLYMA_14G208900	488.423	1046.194	696.83	644.072	440.325	332.058	2	1	0	0	2	0	0	2
GLYMA_14G209000	4	2	5	5	1	5	117	75	69	96	171	115	75	79
GLYMA_14G209100	442.165	630.591	456	706	594.898	605	93	81	75	83	68	74	75	126
GLYMA_14G209200	27	55	32	45	24	28	75	57	92.02	86	64	90	132	114
GLYMA_14G209300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G209400	541.228	3963.367	3210.18	1057.116	536.764	479	27.001	35.969	39.001	37	45.233	59.992	46	44
GLYMA_14G209500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G209600	8	57.278	42	9	6	3	0	0	0	1	1	1	1	0
ENSRNA049760646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G209700	576.614	700.581	752.037	774.345	652.432	726.357	185.998	217.905	154.99	218.986	267.947	319.819	203.096	332.447
GLYMA_14G209800	129	108.08	103.514	80.01	115	134.36	208	235	150	171	313	289	168	189
ENSRNA050002324	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GLYMA_14G209900	106	143.489	109.002	83.923	87.339	71.262	236.921	284.822	252.932	208.393	350.927	388.17	246.605	316.912
GLYMA_14G210000	22	13	13.049	2	8	1	57.467	40	51	45	61	70	54	69
GLYMA_14G210100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G210200	119.279	128.999	124.999	91	124.006	129.999	150.959	192.961	131.854	167.009	204.56	238.488	171.896	177.816
GLYMA_14G210300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G210400	52	48.009	45	37	39.007	55	49	70	105.997	101	59	55.999	92.996	110
GLYMA_14G210500	101.09	117.011	169.249	115.179	115	138	178.011	160.998	179	222.084	150	191.999	215.699	203.743
GLYMA_14G210600	3620.115	1218.458	443.618	243.581	2476.783	2479.876	75	117	196	440	97	59	154	355
GLYMA_14G210700	7428.741	6609.759	3921.85	3849.877	6517.734	6908.17	1890.859	2279.687	2765.1	2806.241	2325.38	2816.769	2773.751	3138.777
GLYMA_14G210800	59.227	28.717	20.222	23.977	57.365	69.424	0	1	1	0	0	1	2	0
GLYMA_14G210900	328.667	221.199	195.136	231.197	332.331	400.373	367	406	359.297	396.18	343	413	390	442
GLYMA_14G211000	974.219	620.109	624.553	1048.379	1072.768	1715.469	2323.444	2710.486	2937.089	2585.769	2984.874	3849.255	3619.424	2913.897
GLYMA_14G211100	1	2	1	3.121	0	1	76.717	135.172	180.637	160.198	128.867	199.501	180.391	181.413
GLYMA_14G211200	62	86	86	81.004	64	68	131.77	166.814	159.308	161.437	129.708	123.656	187.999	169.762
GLYMA_14G211300	432.214	62.229	36	57	525.133	1136.923	1446.423	754.691	460	663	1414	856	372	610
GLYMA_14G211400	35	8.002	16.012	1	55	59	39	24	32.999	39	18	16	16	41
GLYMA_14G211500	12	6	9	10	13	14	35	69	47	67	50.063	55.005	59	68
GLYMA_14G211600	1816.486	994.603	700.131	684.712	1343.986	1589.151	1332.97	1364.948	1459.102	1601.028	1497.807	1418.141	1542.348	1586.982
GLYMA_14G211700	28	13	4	18.005	23	39	1438	1772.998	2070	2536.691	1747.999	1491	2311	2211.174
GLYMA_14G211800	236.145	91.952	46	43	212.108	203.938	108.264	109.304	156.006	155.471	123.659	116.006	165.996	162.447
GLYMA_14G211900	4	9	9	9	7	7	73.999	93.999	84.999	72.263	89.61	86.099	98	63.574
GLYMA_14G212000	89.426	32	29	10	90	79.354	868.677	804.751	1463.22	1677.296	881.012	751.868	1469.28	1753.694
GLYMA_14G212100	222.654	1623.628	1438.623	974.688	169.121	165.213	866.563	772.052	558.006	645.95	880.214	782.259	564.582	597.251
GLYMA_14G212200	8	4	2	7	4	8	12628.225	12805.764	453.231	232.91	15422.268	12189.14	212.006	411.832
GLYMA_14G212300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G212400	83	74.144	48	444.362	158.446	278	406	352	57	36	492	412	45	73
GLYMA_14G212500	1535.455	844.794	552.782	333.153	1314.457	1566.612	391.733	816.046	1176.639	2201.891	601.86	545.659	1099.013	1372.182
GLYMA_14G212600	29	16	4	2	33	27	0	0	0	0	0	0	0	0
GLYMA_14G212700	2724.671	199.013	121.106	196.64	2516.001	2495.5	296.019	302	53	48	405.177	488	28	108
GLYMA_14G212900	593.325	462.666	406.275	227.241	539.614	660.614	199.319	221.002	210.227	205.727	240.055	268.001	254.698	235.772
GLYMA_14G212800	168.994	107.66	50.898	56.856	190.763	206.619	29.996	47.997	59.476	31.001	40	43.002	34	44.001
GLYMA_14G213000	198.002	211.793	189.095	174.239	223.994	252.587	116.999	169.794	139.998	155.697	186.223	182.618	222.574	198.801
GLYMA_14G213100	10	29	21	10	12.003	7	9	5	10	4	4	7	4	7
GLYMA_14G213200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G213300	0	3	4	11	1	0	4	0	1.993	0	4	2	0	2
GLYMA_14G213400	119.029	48	37	49.56	71.342	104.848	45	56	71	100	53	65	90	110
GLYMA_14G213500	9.632	7	6	14	13	13	2	8	4	3	8	4	6	7
GLYMA_14G213600	15	24	26	6	16	19	112	121	256	201	74	130	270	288
GLYMA_14G213700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G213800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G213900	37	5	6.026	8.017	18	40	13	10	10	14	12	15	4	9
ENSRNA050002353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G214000	203.011	206.131	149.001	124	187.141	210.003	85	134	111	143	125	127	161	135
GLYMA_14G214100	10	9	15.003	4	19	21	43	40	31	34	40	72	69	32
GLYMA_14G214200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G214300	24	66.001	167.005	76	15	24	52	108	165	182	97	146.035	194	194
GLYMA_14G214400	696.129	406.028	293.155	311.011	579.878	594.748	478	528.999	505	582.343	606	482.001	581.999	617.999
GLYMA_14G214500	16	12	7	89.716	9	3	43	37	70.628	52	33	29.567	70	53
GLYMA_14G214600	84.897	80.065	82.461	82.01	87.705	109.055	59.411	60.825	52.656	50.331	66.404	75.11	63.057	66.758
GLYMA_14G214700	39.045	143.945	164.284	164.197	27	26	179	160	203	215.002	201	215.997	213	208.996
GLYMA_14G214800	2032.786	679.292	221.439	172.341	1895.671	1653.638	4	6	6	1	2	2	2	8
GLYMA_14G214900	3	0	0	0	0	0	0	0	0	0	0	1	0	0
GLYMA_14G215000	6.091	3	1.052	3.251	3.647	6.689	2.271	7.084	4.314	3.234	5.526	10.073	8.835	3.689
GLYMA_14G215100	321.061	130.639	208.224	87.514	348.348	286.751	453.29	595.739	799.176	812.32	591.799	644.865	704.855	829.822
GLYMA_14G215200	756.012	247.069	303.978	185.489	708.553	764.552	465.711	511.659	747.825	910.68	481.756	487.135	670.144	709.181
GLYMA_14G215300	21	60	128	29	31	28	38.002	51	67.371	73	34.991	61.35	106.441	102.881
GLYMA_14G215400	12738.13	6240.911	3201.106	3608.121	9114.963	8786.41	505.522	1401.479	1074.469	1592.698	529.225	1024.93	1270.399	2126.066
GLYMA_14G215500	809.329	590.085	470.691	528.471	713.169	813.006	707.251	749.775	773.015	810.327	755.997	802.658	993.913	844.789
GLYMA_14G215600	1	18	15	1	0	4	149	136	144	167	141	161.001	202.974	198
GLYMA_14G215700	123	60	48	54	127.921	157	574.511	624.002	444.994	475.776	726.029	674.983	422.41	513.997
GLYMA_14G215800	19	22	26.059	46.029	23	14	554	473	167	162	500.008	420.002	125	170
GLYMA_14G215900	11.22	15.175	10.046	7.071	6.022	7.044	20.049	33.096	29.433	16.536	26.369	38.654	17.742	27.165
GLYMA_14G216000	0	3	7	8	1	0	0	0	0	0	0	0	0	1
GLYMA_14G216100	156.001	171	93.99	79	163	140	88	184	413	626.999	101	115	495	554
GLYMA_14G216200	35	54	226.346	31	29	34	610	562	1068	816.713	740	749	815.582	950
GLYMA_14G216300	26663.73	11515.049	6247.088	6954.557	20616.909	22154.57	9112.395	9462.023	11966.965	13456.607	10358.239	8794.399	12921.634	13085.558
GLYMA_14G216400	6	2	2	1	2	4	102	96	33	27	120	100	26	36
GLYMA_14G216500	29.413	5	12	3	14	30.009	805.999	543.553	561.001	583.002	906.533	702.019	501.002	649.685
GLYMA_14G216600	0	3	2	3	4	2	2	4	4	1	0	4	6	7
GLYMA_14G216700	662.017	652.13	549.256	693.905	519.07	692.08	298.873	342	361.903	391.852	380	374.543	450.85	392
GLYMA_14G216800	576	797.524	408.205	820.593	574.014	815.588	866.999	1079.999	615.861	768.999	1057.086	1017.736	769.658	851.029
GLYMA_14G216900	565	645.977	450.116	380.34	461.057	516.384	328.996	413.019	377.016	467.755	450.641	435.917	466.034	420.09
GLYMA_14G217000	18.077	12	9	17	24	13	10	11	11	15	5	15	5	7
GLYMA_14G217100	1828.035	549.874	553.265	696.668	1862.489	1914.519	3494.906	3046.653	1917.237	2055.362	3500.776	3002.943	1882.446	2042.8
ENSRNA050030604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G217200	456.475	419.065	248.173	303.013	420.101	430	2478.189	2583.101	439.366	463.302	3250.948	2836.704	504.696	540.028
GLYMA_14G217300	1161.522	1384.085	1025.973	1100.032	894.174	1006.339	674.318	720.342	785.794	775.96	882.859	935.042	860.461	844.107
GLYMA_14G217400	742.997	710.228	526.608	404.111	583.772	767.768	491.571	601.102	563.358	567.872	643.953	568.688	769.412	668.25
GLYMA_14G217500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G217600	82.973	228.095	255.306	164.884	84.001	90	146	179	228.998	202.611	160	176.683	259.998	217
GLYMA_14G217700	34	33	90.006	19.002	24	19	246	214	292.984	270	341.987	259	309	303
GLYMA_14G217800	16	16	9	9	13	7	33	53	127	122	33	108.999	107	115
GLYMA_14G217900	1105	2172.897	1741.761	1116.985	811.351	657.503	822.537	937.803	668.467	839.003	741.542	745.029	735.699	657.446
GLYMA_14G218000	1138.053	763.471	640.738	470.001	932.958	1026.504	824.25	984.498	630.128	802.924	1118.501	988.952	920.65	779.777
GLYMA_14G218100	0	0	0	0	0	2	292.994	229.996	649.955	565.564	256.001	246.002	637	577.294
GLYMA_14G218200	269.998	821.695	868.851	1310.848	229.192	194	12	17	14	12	20	21	19	25
GLYMA_14G218300	267.664	253.546	165.141	153.434	234.193	254.385	203.802	188.387	171.749	255.666	266.719	224.064	211.743	213.932
GLYMA_14G218400	55.406	161.656	242.235	194.106	73	67.099	128	145	141	162	142	159	147	141
GLYMA_14G218500	154.017	105.832	85.065	80.227	149.772	149.364	96.292	100.663	112.434	70.6	106.723	120.568	129.61	103.515
GLYMA_14G218600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G218700	175	123	254.605	177.094	150.15	189	160.996	219.003	479.5	439.007	178.997	213	574.995	405.091
GLYMA_14G218800	43	85.004	135.494	77.001	37	40	9	15	15	16	9	19	16	34
GLYMA_14G218900	205.055	295.468	249.001	259.622	228.992	269.619	381.003	414.374	414.438	434.999	414.361	432.997	528.36	510.735
GLYMA_14G219000	546.448	537.001	301.223	198.089	371.021	361.459	75	98	123	123	91	114	149	136
GLYMA_14G219100	5542.578	1345.105	1219.582	1054.51	6436.852	7267.99	327	413	562	341	358	573	554.003	691
GLYMA_14G219200	0	0	0	0	0	0	0	0	0	0	0	0	0	1.087
GLYMA_14G219300	363.321	1088.42	2181.856	1070.273	382.943	366.032	74.318	122.262	178.005	129.887	112.42	175.454	186.622	192.6
GLYMA_14G219400	175	201.401	179	187.215	167.02	231.562	327.566	415.015	369.924	412.061	378.986	371.302	374.001	366.573
GLYMA_14G219500	21	48	29	61.546	30	31	364	593.999	258	330.332	396	350.218	312	279
ENSRNA050002333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050002346	0	0	0	0	0	0	0	2	0	1	0	0	0	0
GLYMA_14G219600	67	91	161.039	79	90.004	67.003	1373.261	1403	138	192	2537.007	2143.31	162	208
ENSRNA049760643	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G219700	4111.404	5840.061	4786.499	20620.033	4945.864	5090.737	2263.867	2954.428	3642.703	3237.235	2881.934	3825.566	5015.392	4176.887
GLYMA_14G219800	35	22	21	31	27	47	35	46	63	87	43.006	35	65	75
GLYMA_14G219900	646.006	447.289	278.856	220.992	537.663	519.998	417.076	427.999	381.335	389.405	493.195	443.75	477.648	495.125
GLYMA_14G220000	295	896.393	1088.439	1063.103	329.859	250	1836.568	2006.932	1229.133	1368.251	2153.56	2078.746	1220.869	1234.682
GLYMA_14G220100	1	6	10	0	0	0	0	0	1	0	0	3	10	6
GLYMA_14G220200	223.984	973.122	1014.778	468.18	157.004	116.959	0	0	1	1	1.001	2	3.255	1
GLYMA_14G220300	586.299	606.933	514.373	436.032	506.422	663.819	459.931	526.901	514.277	646.598	589.472	585.993	635.693	627.026
GLYMA_14G220400	901.005	818.045	558.239	632.299	790.841	870.279	4323.971	4491	1278	1262	5502	4081.718	1223.706	1314.906
GLYMA_14G220500	27.016	17	23.972	37.001	35	39	7	6	4	8	4	6	5	2
GLYMA_14G220600	0	77.993	467.584	308.039	0	5	0	0	0	0	0	0	0	0
GLYMA_14G220700	597.1	942.55	496.378	562.608	514.045	395.684	0	0	0	0	0	1	0	0
GLYMA_14G220800	0	0	1	0	2	0	0	0	0	0	0	0	0	0
GLYMA_14G220900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G221000	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GLYMA_14G221100	244.049	258	201.011	195.001	234.005	237.702	210	263	285.999	257.999	290	277	319.019	266
GLYMA_14G221200	180	559.488	213.005	1373.307	152.056	278.502	2272.247	2984.19	1268.124	856.156	2268.695	3140.67	1848.364	1943.34
GLYMA_14G221300	7	3	7	8	6	3	5	5	2	5	5	4	4	4
GLYMA_14G221400	0	1	5	0	0	0	95	160	250	260.203	89	143	259	318
GLYMA_14G221500	9	0	4	2	5	3	44.412	114.669	125.607	120.946	62.329	126.551	143.713	145.861
GLYMA_14G221600	313.8	385	409.069	362.658	280.866	345.997	339.639	318	387	397.192	452.603	481.084	468.059	466.003
GLYMA_14G221700	644.956	541.138	439.4	285.956	558.036	556.128	1428.785	1466.405	1534.62	1568.932	1526.018	1697	1625.194	1708.606
GLYMA_14G221800	480.141	168.98	93.101	85.002	407.221	406.062	459	452.764	862.518	1059.171	416	414	714.219	1005.758
GLYMA_14G221900	0	0	0	0	2	0	6	13	24	33	10	10	12	17
GLYMA_14G222000	364	482.17	415.07	602.679	339.943	242.778	484	435	329	342	534.993	641.004	386	444
GLYMA_14G222100	39.867	33.678	28.942	22.944	21.739	25.924	7.066	4	6.421	6.006	14.36	8.016	2	4.049
GLYMA_14G222200	3	7	5	0	3	4	0	4	1	1	2	0	2	2
GLYMA_14G222300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G222400	12	8	11	22	23	39	2574	3464.492	306	223	3448.707	2706.984	297	396
GLYMA_14G222500	12174.392	14495.961	8461.154	11477.29	10490.192	9016.521	20	62	46	31	40	73	57	87
GLYMA_14G222600	1142.549	894.413	317.969	393.029	1446.895	1666.659	308	227	151	158	389	294	191	176.343
GLYMA_14G222700	74.004	261.004	659.193	131	192.001	146.051	199	403	706.133	1345.693	315	367	583	959.075
GLYMA_14G222800	0	3	4	10	0	2	0	0	0	0	0	0	0	0
GLYMA_14G222900	342	430.558	332.394	259.999	228.34	276	556	621	694.697	730	684	608	716.799	746.451
GLYMA_14G223000	6	287	1841.381	938.305	5.001	12	148.165	293.488	381.659	403.985	257.221	354.545	396.457	375.066
GLYMA_14G223100	994.508	1089.179	860.681	1037.59	882.128	1020.84	788.007	952.449	981.159	1022.123	1058.455	1100.441	1234.081	1046.009
GLYMA_14G223200	1431.019	956.283	880.635	1353.748	1243.637	1158.464	4130.912	3865.128	1845.279	1768.536	4791.804	4616.612	2439.324	2080
GLYMA_14G223300	546.502	489.008	364.723	359.076	436.004	462.643	256.999	336.999	287	278	300	314.022	374	357
GLYMA_14G223400	3448.706	568.999	1821.926	2123.761	3099.322	2233.329	3332	3249.999	3350.999	5270.982	4895.497	3750.348	3320.177	4319.889
GLYMA_14G223500	2254.59	829.057	979.722	1322.439	1703.311	1748.466	5029.04	4303.448	5208.817	7091.322	6011.987	4682.165	4976.984	5633.169
GLYMA_14G223600	1032.584	245	231.994	349.859	1138.095	1018.253	0	2	1	3	4	2	0	1
GLYMA_14G223700	145	112	110	179	116	134	77	112.019	76.018	112.895	126.117	134.998	117	103.002
GLYMA_14G223800	14.926	0	5.067	0	1.067	7	1	0	1	0	0	1	0	1
GLYMA_14G223900	1055.967	718.029	733.676	1103.812	732.612	679.147	339	298	387	526	380.188	338.996	362	441
GLYMA_14G224000	10.998	17.01	58.502	52.757	2	5	330.49	489.961	505.009	497.618	398.092	535.651	444.088	544.464
GLYMA_14G224100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_14G224200	679	563.292	546.172	385.364	539.225	629.901	758.146	792.461	727.733	870.862	869.701	850.171	816.467	869.482
GLYMA_14G224300	4	2	9	4	4	9	16	8	16	12	15	12	5.001	12
GLYMA_14G224400	115	89.127	84.016	54	105.429	94.248	101	126.468	100.863	127.003	168.001	148.261	153.001	125.994
GLYMA_14G224500	12	13.993	18.064	4.926	14.568	10.754	10.29	12.863	19.76	9.996	13.795	9.12	10.046	20.762
GLYMA_15G000100	15	72.894	22	19	19	31	13.905	14.257	13.13	8.572	19.919	13.161	17.607	15.922
GLYMA_15G000200	6	4	11	6	10	5	12	8	11	20	10	12	17	16
GLYMA_15G000300	994.824	887.009	584.169	515.86	879.013	890.403	665	810.213	717	780.002	954.284	897	900.007	830
GLYMA_15G000400	669.301	846.429	558.373	791.429	589.706	561.484	177	184	172	199	209	147.857	190.395	192
GLYMA_15G000500	49	47	38	42	36	49	2	0	2	5	0	3	7	12
GLYMA_15G000600	4	2	4	3	3	6.011	5	3	1	6	9	5	4	4
GLYMA_15G000700	27	14	11	5	25	34	2	4	9	12	4	5	10	9
GLYMA_15G000800	70	68.266	78.178	37	63	70.37	38	32	34	32	62	56	45	41
GLYMA_15G000900	421.079	343.01	230	173	383.02	406.354	290.999	375.001	321	469	409.001	417.001	440.999	419.001
GLYMA_15G001000	7	63	41	51	17	10	0	0	0	0	0	1	0	0
GLYMA_15G001100	105.711	125.589	124.621	137.104	139.092	156.854	291.893	314.799	344.088	343.63	346.746	340.233	384.307	422.579
GLYMA_15G001200	104.317	426.079	564.999	325.821	90	108	188.733	241.87	231.632	225.778	295.931	334.54	246.251	228.6
GLYMA_15G001300	1	3.041	3	1.097	1	0	25.026	13	8	3	27.634	21.561	13.927	16.112
GLYMA_15G001400	360	974.535	1198.496	861.116	425.879	372.679	1339.808	1055.722	1053.492	1095.589	1433.854	1251.178	1079.873	1176.867
GLYMA_15G001500	71.174	89.088	101	357.317	53.28	63	40	35	29	27	42	44	38	50
GLYMA_15G001600	842.151	814.152	697.813	548.114	717.844	870.221	1122.454	1196.858	1126.833	1357.97	1468.689	1218.192	1229.248	1357.906
GLYMA_15G001700	243.225	81.523	115.674	73.749	154.312	171.419	851.63	708.144	821.584	1116.393	1182.016	899.997	873.31	1051.475
GLYMA_15G001800	25	30	15	6	23	19	65	76	90	88	68	71	158	155
GLYMA_15G001900	49	11	18	16	27	26.008	148	130	142	235	200	130	191	227
GLYMA_15G002000	7	0	2	0	0	1	3	5	2	3	2	3	0	3
